place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJqz-3FVVYwokRo_z9ZJDCM3g,Jimmy's Corner,"Old school neighborhood dive bar, with a friendly atmosphere, boxing memorabilia, welcoming staff and the cheapest drinks in Times Square.",,1982,4.6,"Name: Rudy's Bar & Grill
Link: https://www.google.com/maps/search/Rudy's+Bar+%26+Grill/@40.7600309,-73.99179509999999?authuser=0&hl=es&entry=ttu
Reviews: 5412 reviews

Name: Iron Bar & Lounge NYC - Hell's Kitchen
Link: https://www.google.com/maps/search/Iron+Bar+%26+Lounge+NYC+-+Hell's+Kitchen/@40.7591731,-73.9886343?authuser=0&hl=es&entry=ttu
Reviews: 2180 reviews

Name: Blue Ruin Bar
Link: https://www.google.com/maps/search/Blue+Ruin+Bar/@40.7568773,-73.9934364?authuser=0&hl=es&entry=ttu
Reviews: 663 reviews

Name: Jane Doe Bar & Restaurant
Link: https://www.google.com/maps/search/Jane+Doe+Bar+%26+Restaurant/@40.7550775,-73.9810571?authuser=0&hl=es&entry=ttu
Reviews: 335 reviews

Name: Local 42 Bar
Link: https://www.google.com/maps/search/Local+42+Bar/@40.7580227,-73.9927405?authuser=0&hl=es&entry=ttu
Reviews: 119 reviews",https://m.facebook.com/jimmyscornernyc,,,Jimmy's Corner (propietario),https://www.google.com/maps/contrib/102011638069561392297,https://lh3.ggpht.com/p/AF1QipOrWUEPTd2mjyIdGasyyzMOukklLPghNqvIMP6K=s1024,Bar,Bar,11:30-2:00,,Open All Days,"140 W 44th St, New York, NY 10036, Estados Unidos","boxeo, rocola, paredes, souvenirs, escuela, turistas, gema, propinas, muhammad ali, soul",https://www.google.com/maps/place/Jimmy%27s+Corner/data=!4m7!3m6!1s0x89c2585515b73fab:0x7833c29064fdfca3!8m2!3d40.7567299!4d-73.9847643!16s%2Fg%2F1thxx3sb!19sChIJqz-3FVVYwokRo_z9ZJDCM3g?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJq38lzVVYwokRSQFHWasfeqc,The Rum House,"The Rum House is widely recognized as one of the best cocktail bars in New York City. The bar has a distinct downtown sensibility set against a classic New York backdrop. The Rum House is the perfect place for a nightcap, pre-theater drink or an evening of revelry in the heart of Times Square.",,1960,4.4,"Name: Tanner Smith's
Link: https://www.google.com/maps/search/Tanner+Smith's/@40.7643361,-73.9815917?authuser=0&hl=es&entry=ttu
Reviews: 3112 reviews

Name: The Long Room
Link: https://www.google.com/maps/search/The+Long+Room/@40.756410699999996,-73.9843398?authuser=0&hl=es&entry=ttu
Reviews: 1041 reviews

Name: R Lounge
Link: https://www.google.com/maps/search/R+Lounge/@40.7596193,-73.9846788?authuser=0&hl=es&entry=ttu
Reviews: 502 reviews

Name: Lantern's Keep
Link: https://www.google.com/maps/search/Lantern's+Keep/@40.7558481,-73.9820386?authuser=0&hl=es&entry=ttu
Reviews: 245 reviews

Name: Lady Blue
Link: https://www.google.com/maps/search/Lady+Blue/@40.7608752,-73.990062?authuser=0&hl=es&entry=ttu
Reviews: 197 reviews",http://www.therumhousenyc.com/,,,The Rum House (propietario),https://www.google.com/maps/contrib/116410083297915363943,https://lh3.ggpht.com/p/AF1QipMnaM11wc52ewozAMs-pUF9Ss3HKTwDr56Tl6o-=s1024,Cocteleria,"Cocteleria, Bar, Auditorio, Lounge, Musical club",16:00-1:00,,Open All Days,"228 W 47th St, New York, NY 10036, Estados Unidos","conciertos, times square, hotel, banda de jazz, broadway, escuela, olivos, blues, ron con mantequilla caliente, dark 'n' stormy",https://www.google.com/maps/place/The+Rum+House/data=!4m7!3m6!1s0x89c25855cd257fab:0xa77a1fab59470149!8m2!3d40.759711!4d-73.986307!16s%2Fg%2F1tdvw6mf!19sChIJq38lzVVYwokRSQFHWasfeqc?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJKU1MNJ1ZwokRQ7eiWK511vI,Death & Co East Village,"Opened on New Year's Eve 2006/07 in Manhattan's East Village, Death & Co quickly became a cocktail institution, owed greatly to its staff of incredible bartenders. The intimate cocktail lounge serves an extensive list of creative, original cocktails as well as small bites, wine, beer and cider. In 2010, Death & Co won Best American Cocktail Bar and World's Best Cocktail Menu at Tales of the Cocktail Spirited Awards. Death & Co has been on the world's best bars list many times over and continues to receive worldwide recognition as a cocktail industry leader. Available for private events & celebrations.",,1957,4.5,"Name: Please Don't Tell
Link: https://www.google.com/maps/search/Please+Don't+Tell/@40.7271371,-73.98374110000002?authuser=0&hl=es&entry=ttu
Reviews: 2248 reviews

Name: Attaboy
Link: https://www.google.com/maps/search/Attaboy/@40.718882,-73.99137999999999?authuser=0&hl=es&entry=ttu
Reviews: 1738 reviews

Name: Amor y Amargo
Link: https://www.google.com/maps/search/Amor+y+Amargo/@40.7257333,-73.9842719?authuser=0&hl=es&entry=ttu
Reviews: 908 reviews

Name: Bateman's
Link: https://www.google.com/maps/search/Bateman's/@40.7269931,-73.98807790000001?authuser=0&hl=es&entry=ttu
Reviews: 55 reviews

Name: Hidden Tiger
Link: https://www.google.com/maps/search/Hidden+Tiger/@40.729821199999996,-73.98048539999999?authuser=0&hl=es&entry=ttu
Reviews: 51 reviews",http://www.deathandcompany.com/,+1 212-388-0882,,Death & Co East Village (propietario),https://www.google.com/maps/contrib/118153559318555623529,https://lh3.ggpht.com/p/AF1QipOdh_gh_HEkH0qd9NicPDTv-c54a87LnCVi7WdH=s1024,Cocteleria,"Cocteleria, Bar, Restaurante",18:00-1:00,,Open All Days,"433 E 6th St, New York, NY 10009, Estados Unidos","speakeasy, trabajo artesanal, libros, sabor, reputacion, portero, manhattan, ponche de huevo, miel, cortinas",https://www.google.com/maps/place/Death+%26+Co+East+Village/data=!4m7!3m6!1s0x89c2599d344c4d29:0xf2d675ae58a2b743!8m2!3d40.72592!4d-73.9846452!16s%2Fm%2F0bh97t5!19sChIJKU1MNJ1ZwokRQ7eiWK511vI?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJ3wIXdlVYwokRTigVOATI8WQ,Bar 54,"Soak in stunning river-to-river views of the Chrysler Building and lower Manhattan from 54 floors above Times Square.
Perched above the bright city lights, Bar 54 is an unforgettable location featuring a chic, intimate lounge - perfect for enjoying delicious craft cocktails, fine wines and light gourmet fare.

Reservations recommended.
21 years + only.

Please note the outdoor terrace is not furnished in winter months.",,1913,4.1,"Name: The Perfect Pint
Link: https://www.google.com/maps/search/The+Perfect+Pint/@40.7574092,-73.9837409?authuser=0&hl=es&entry=ttu
Reviews: 1931 reviews

Name: The Skylark - Rooftop Bar
Link: https://www.google.com/maps/search/The+Skylark+-+Rooftop+Bar/@40.754188899999995,-73.9888567?authuser=0&hl=es&entry=ttu
Reviews: 1838 reviews

Name: Top of the Strand Rooftop Bar
Link: https://www.google.com/maps/search/Top+of+the+Strand+Rooftop+Bar/@40.751248,-73.984873?authuser=0&hl=es&entry=ttu
Reviews: 687 reviews

Name: High Bar New York
Link: https://www.google.com/maps/search/High+Bar+New+York/@40.7567044,-73.9929658?authuser=0&hl=es&entry=ttu
Reviews: 619 reviews

Name: Living Room
Link: https://www.google.com/maps/search/Living+Room/@40.759356200000006,-73.98568999999999?authuser=0&hl=es&entry=ttu
Reviews: 584 reviews",https://www.bar54nyc.com/,+1 646-364-1234,,Bar 54 (propietario),https://www.google.com/maps/contrib/101167300989511592230,https://lh3.ggpht.com/p/AF1QipO_JUzb-KAbPdiGponfmHi56ctaMVgLZsyQsq0d=s1024,Bar,"Bar, Lounge",16:00-24:00,,Open All Days,"135 W 45th St, New York, NY 10036, Estados Unidos","times square, vista, roof, propina, hotel, the view, ascensor, manhattan, edificio chrysler, one world trade center",https://www.google.com/maps/place/Bar+54/data=!4m7!3m6!1s0x89c25855761702df:0x64f1c8043815284e!8m2!3d40.7575012!4d-73.9841824!16s%2Fg%2F1ptwmx75r!19sChIJ3wIXdlVYwokRTigVOATI8WQ?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJJzU5p1ZYwokRnjwqzlLub0E,Dutch Fred's,"Late Night Bites now available until 1AM every night.
We are first & foremost a cocktail bar. Our specialty is craft cocktails.
Dutch Fred's is a Hell's Kitchen Local serving craft cocktails, a cosy bar with a nod to 1910s-style, decorated with mosaic tile floors, framed portraits of Fred himself and flat screens showing black-and-white films",,1901,4.5,"Name: El Holandes
Link: https://www.google.com/maps/search/El+Holand%C3%A9s/@40.7265328,-74.0021536?authuser=0&hl=es&entry=ttu
Reviews: 2260 reviews

Name: The Rum House
Link: https://www.google.com/maps/search/The+Rum+House/@40.759710999999996,-73.986307?authuser=0&hl=es&entry=ttu
Reviews: 1959 reviews

Name: The Dickens
Link: https://www.google.com/maps/search/The+Dickens/@40.760937,-73.9875069?authuser=0&hl=es&entry=ttu
Reviews: 1535 reviews

Name: Hold Fast Kitchen and Spirits
Link: https://www.google.com/maps/search/Hold+Fast+Kitchen+and+Spirits/@40.760584,-73.990273?authuser=0&hl=es&entry=ttu
Reviews: 874 reviews

Name: Lady Blue
Link: https://www.google.com/maps/search/Lady+Blue/@40.7608752,-73.990062?authuser=0&hl=es&entry=ttu
Reviews: 196 reviews",http://dutchfreds.com/,+1 646-918-6923,,Dutch Fred's (propietario),https://www.google.com/maps/contrib/106570652327210975609,https://lh3.ggpht.com/p/AF1QipP4Jx3yvK78UXmuDm4CmyZFDr2gzAJMxgcrk7Ik=s1024,Cocteleria,"Cocteleria, Bar, Restaurante",16:00-2:00,,Open All Days,"307 W 47th St, New York, NY 10036, Estados Unidos","brunch, times square, desi, broadway, mimosa, pan plano, torrija, chicken and waffles, pan bao de panceta de cerdo, sriracha",https://www.google.com/maps/place/Dutch+Fred%27s/data=!4m7!3m6!1s0x89c25856a7393527:0x416fee52ce2a3c9e!8m2!3d40.7608159!4d-73.9878465!16s%2Fg%2F11cnxjqbqy!19sChIJJzU5p1ZYwokRnjwqzlLub0E?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJtcPJYqtZwokRiiFBAJz8krQ,The Skylark - Rooftop Bar,"Set thirty stories up in the heart of Times Square South, The Skylark delivers a classically-styled cocktail lounge with expansive panoramic views of the Hudson River, Hudson Yards, Times Square, The Empire State Building, and the best of Midtown Manhattan.

With its multi-level indoor spaces, open-air rooftop terrace and warm furnishings, The Skylark is a truly all-season destination.

Drinks and food at The Skylark are as distinctive as the space itself. The exclusive mixologist's cocktail menu is based on classic inspirations that are rendered using only the freshest ingredients. The light fare options include a variety of small plates - perfect for an after-work or evening bite.",,1839,4.4,"Name: Refinery Rooftop
Link: https://www.google.com/maps/search/Refinery+Rooftop/@40.7526164,-73.9852828?authuser=0&hl=es&entry=ttu
Reviews: 3183 reviews

Name: Monarch Rooftop
Link: https://www.google.com/maps/search/Monarch+Rooftop/@40.7503922,-73.9868091?authuser=0&hl=es&entry=ttu
Reviews: 2351 reviews

Name: St. Cloud Rooftop
Link: https://www.google.com/maps/search/St.+Cloud+Rooftop/@40.7554473,-73.986184?authuser=0&hl=es&entry=ttu
Reviews: 1334 reviews

Name: Spyglass Rooftop Bar
Link: https://www.google.com/maps/search/Spyglass+Rooftop+Bar/@40.7519694,-73.9848404?authuser=0&hl=es&entry=ttu
Reviews: 795 reviews

Name: Living Room
Link: https://www.google.com/maps/search/Living+Room/@40.759356200000006,-73.98568999999999?authuser=0&hl=es&entry=ttu
Reviews: 584 reviews",https://theskylarknyc.com/,+1 212-257-4577,,The Skylark - Rooftop Bar (propietario),https://www.google.com/maps/contrib/105992039327275089994,https://lh3.ggpht.com/p/AF1QipM_Od6GFa57tx_A3EHrzP34G-aI0T0AKo3_Rf3e=s1024,Cocteleria,"Cocteleria, Bar, Recinto para eventos, Lounge",17:00-1:00,,"sabado, domingo","200 W 39th St, New York, NY 10018, Estados Unidos","empire state, times square, vista, piso, codigo de vestimenta, balcon, entrantes, ascensor, bocadillo, the view",https://www.google.com/maps/place/The+Skylark+-+Rooftop+Bar/data=!4m7!3m6!1s0x89c259ab62c9c3b5:0xb492fc9c0041218a!8m2!3d40.7541889!4d-73.9888567!16s%2Fg%2F1ydpvcgyg!19sChIJtcPJYqtZwokRiiFBAJz8krQ?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJiXS6uaVZwokRqjgLG65i9Gk,The Flatiron Room NoMad,The Flatiron Room is an award winning whiskey bar. We offer a seasonal menu of fine dining to compliment our large selection of whiskey from around the world. Stop in any night we are open to catch a live performance from NYC's live music scene. Attend a whiskey tasting class for a fun & educational experience.,,1823,4.5,"Name: Birdland Jazz Club
Link: https://www.google.com/maps/search/Birdland+Jazz+Club/@40.7589786,-73.9896085?authuser=0&hl=es&entry=ttu
Reviews: 4226 reviews

Name: Tomi Jazz
Link: https://www.google.com/maps/search/Tomi+Jazz/@40.757145699999995,-73.9678294?authuser=0&hl=es&entry=ttu
Reviews: 1864 reviews

Name: The Flatiron Room Murray Hill
Link: https://www.google.com/maps/search/The+Flatiron+Room+Murray+Hill/@40.7501584,-73.98219449999999?authuser=0&hl=es&entry=ttu
Reviews: 1108 reviews

Name: Barn Joo Nomad
Link: https://www.google.com/maps/search/Barn+Joo+Nomad/@40.746071099999995,-73.9902233?authuser=0&hl=es&entry=ttu
Reviews: 525 reviews

Name: Daddy Rabbit
Link: https://www.google.com/maps/search/Daddy+Rabbit/@40.742619999999995,-74.00005240000002?authuser=0&hl=es&entry=ttu
Reviews: 43 reviews",http://www.theflatironroom.com/,+1 212-725-3860,,The Flatiron Room NoMad (propietario),https://www.google.com/maps/contrib/100183135374993097111,https://lh3.ggpht.com/p/AF1QipPYq9SLMtGphaFiSw9KDzi0axqC4sEyiRXkpl1k=s1024,Restaurante americano,"Restaurante americano, Bar con musica en directo, Lounge",17:00-24:00,,Open All Days,"37 W 26th St, New York, NY 10010, Estados Unidos","whisky, concierto, entretenimiento, banda de jazz, speakeasy, club de jazz, escenario, presentaciones artisticas, ahumado a la antigua usanza, lounge",https://www.google.com/maps/place/The+Flatiron+Room+NoMad/data=!4m7!3m6!1s0x89c259a5b9ba7489:0x69f462ae1b0b38aa!8m2!3d40.7445183!4d-73.9904632!16s%2Fg%2F1jkz35qqv!19sChIJiXS6uaVZwokRqjgLG65i9Gk?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJR32J4VdYwokR5SGYbdohMnU,The Three Monkeys,"The Three Monkeys is a mega sports bar & craft beer establishment with rotating seasonal beers and charming craft cocktail selection. Serving comfort food daily; including brunch on the weekend and late-night bites. The home of the New England Patriots, Boston Celtics, Boston Red Sox, and Boston Bruins. Showing all games on 20+ TVs every weekend.",,1787,4.3,"Name: Jimmy's Corner
Link: https://www.google.com/maps/search/Jimmy's+Corner/@40.756729899999996,-73.9847643?authuser=0&hl=es&entry=ttu
Reviews: 1982 reviews

Name: Mercury Bar West
Link: https://www.google.com/maps/search/Mercury+Bar+West/@40.7608792,-73.9911618?authuser=0&hl=es&entry=ttu
Reviews: 1332 reviews

Name: All Stars Sports Bar & Grill
Link: https://www.google.com/maps/search/All+Stars+Sports+Bar+%26+Grill/@40.7674556,-73.98414509999999?authuser=0&hl=es&entry=ttu
Reviews: 1225 reviews

Name: Monkey Bar
Link: https://www.google.com/maps/search/Monkey+Bar/@40.759898199999995,-73.9732046?authuser=0&hl=es&entry=ttu
Reviews: 1221 reviews

Name: The Long Acre Tavern
Link: https://www.google.com/maps/search/The+Long+Acre+Tavern/@40.7586546,-73.9836163?authuser=0&hl=es&entry=ttu
Reviews: 798 reviews",http://thethreemonkeysbar.com/,+1 212-586-2080,,The Three Monkeys (propietario),https://www.google.com/maps/contrib/115784538221411487113,https://lh3.ggpht.com/p/AF1QipP4sHD_zuraViPdm2dAgCKnxiumMK-BJwj6y6g0=s1024,Bar deportivo,"Bar deportivo, Cerveceria, Cocteleria, Recinto para eventos",11:00-24:00,,Open All Days,"832 8th Ave, New York, NY 10019, Estados Unidos","piso, bocadillo, pan plano, times square, cervezas artesanales, cordero, disco, broadway, manhattan, videojuego de deportes",https://www.google.com/maps/place/The+Three+Monkeys/data=!4m7!3m6!1s0x89c25857e1897d47:0x753221da6d9821e5!8m2!3d40.7623663!4d-73.9857634!16s%2Fg%2F1hc33flx_!19sChIJR32J4VdYwokR5SGYbdohMnU?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJDbQMBIdZwokRVS4L8B8V5SA,Attaboy,"Attaboy is the everyman's cocktail bar hidden in plain sight on an obscure bit of Eldridge Street. From Michael McIlroy and Sam Ross, the pair that helmed Milk & Honey throughout the late aughts, this understated beauty is the younger, less self-conscious sister that took over the space when M&H moved uptown.",,1738,4.3,"Name: The Dead Rabbit
Link: https://www.google.com/maps/search/The+Dead+Rabbit/@40.7032685,-74.0110218?authuser=0&hl=es&entry=ttu
Reviews: 7508 reviews

Name: The Back Room
Link: https://www.google.com/maps/search/The+Back+Room/@40.718762600000005,-73.9870042?authuser=0&hl=es&entry=ttu
Reviews: 1853 reviews

Name: BAR GOTO
Link: https://www.google.com/maps/search/BAR+GOTO/@40.722780199999995,-73.9898899?authuser=0&hl=es&entry=ttu
Reviews: 652 reviews

Name: Lullaby
Link: https://www.google.com/maps/search/Lullaby/@40.7191398,-73.98572879999999?authuser=0&hl=es&entry=ttu
Reviews: 157 reviews

Name: StEight(behind KUNIYA HAIR)
Link: https://www.google.com/maps/search/StEight(behind+KUNIYA+HAIR)/@40.7182225,-73.9917547?authuser=0&hl=es&entry=ttu
Reviews: 82 reviews",http://attaboy.us/nyc,,,Attaboy (propietario),https://www.google.com/maps/contrib/103870823849275123171,https://lh3.ggpht.com/p/AF1QipNl2yFkkYCIH6hbxhi28svmL118_ardMM6dvjiW=s1024,Cocteleria,"Cocteleria, Bar",17:00-3:00,,Open All Days,"134 Eldridge St, New York, NY 10002, Estados Unidos","speakeasy, concepto, relacion intima, portero, preferencia, penicilina, numero de telefono, colas, zumbador, tarjeta de vacuna",https://www.google.com/maps/place/Attaboy/data=!4m7!3m6!1s0x89c25987040cb40d:0x20e5151ff00b2e55!8m2!3d40.718882!4d-73.99138!16s%2Fg%2F125_y95qp!19sChIJDbQMBIdZwokRVS4L8B8V5SA?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJD5EbjMpZwokRZrPRJuwodns,Haswell Green's,"Haswell Green's fuses Beer Hall casual with craft cocktail culture, focusing on time-honored favorites with added twists. HG is at the forefront of cocktails and beer culture for Broadway NYC. Live Music 7 Nights / Week with Dueling Pianos, Friday and Saturday Night at 10pm.
Haswell's boasts an inventive cocktail menu and a never-changing craft beer selection for locals and tourists alike. A place where you can enjoy an expertly made classic cocktail or try something new right
in the heart of Time Square.
Cheers to New York",,1715,4.6,"Name: Tanner Smith's
Link: https://www.google.com/maps/search/Tanner+Smith's/@40.7643361,-73.9815917?authuser=0&hl=es&entry=ttu
Reviews: 3112 reviews

Name: Glass House Tavern
Link: https://www.google.com/maps/search/Glass+House+Tavern/@40.759926899999996,-73.98665559999999?authuser=0&hl=es&entry=ttu
Reviews: 1608 reviews

Name: McHale's Bar & Grill
Link: https://www.google.com/maps/search/McHale's+Bar+%26+Grill/@40.762813699999995,-73.9850819?authuser=0&hl=es&entry=ttu
Reviews: 1425 reviews

Name: Alfie's Kitchen & Craft Beer Bar
Link: https://www.google.com/maps/search/Alfie's+Kitchen+%26+Craft+Beer+Bar/@40.7653757,-73.98725309999999?authuser=0&hl=es&entry=ttu
Reviews: 1382 reviews

Name: all & sundry
Link: https://www.google.com/maps/search/all+%26+sundry/@40.767544400000006,-73.9832993?authuser=0&hl=es&entry=ttu
Reviews: 260 reviews",https://haswellgreens.com/,+1 212-245-2801,,Haswell Green's (propietario),https://www.google.com/maps/contrib/108797708484381450933,https://lh3.ggpht.com/p/AF1QipPXE7_rLCbpZ0ujZwXfhUSOLpfa27QX1xA4lNSv=s1024,Cocteleria,"Cocteleria, Restaurante americano, Bar, Bar restaurante, Pub restaurante, Auditorio, Bar deportivo",16:00-3:00,,Open All Days,"240 W 52nd St, New York, NY 10019, Estados Unidos","concierto, pizza, brunch, broadway, piano bar, gentio, times square, sopa de cebolla, pub irlandes, ricota batida",https://www.google.com/maps/place/Haswell+Green%27s/data=!4m7!3m6!1s0x89c259ca8c1b910f:0x7b7628ec26d1b366!8m2!3d40.762969!4d-73.98422!16s%2Fg%2F11ghnp_mjn!19sChIJD5EbjMpZwokRZrPRJuwodns?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJkzk9I6VZwokRJpievwzdRu0,Smithfield Hall NYC,Hibrido de restaurante y bar deportivo que ofrece bocadillos estadounidenses modernos y cocteles nocturnos.,,1714,4.4,"Name: Stout NYC
Link: https://www.google.com/maps/search/Stout+NYC/@40.749966,-73.98986599999999?authuser=0&hl=es&entry=ttu
Reviews: 3269 reviews

Name: Legends
Link: https://www.google.com/maps/search/Legends/@40.7479631,-73.9857839?authuser=0&hl=es&entry=ttu
Reviews: 1649 reviews

Name: Jack Demsey's
Link: https://www.google.com/maps/search/Jack+Demsey's/@40.74845930000001,-73.98687129999999?authuser=0&hl=es&entry=ttu
Reviews: 1448 reviews

Name: Football Factory at Legends
Link: https://www.google.com/maps/search/Football+Factory+at+Legends/@40.7479631,-73.9857839?authuser=0&hl=es&entry=ttu
Reviews: 551 reviews

Name: Shaffer's
Link: https://www.google.com/maps/search/Shaffer's/@40.7420633,-74.0011048?authuser=0&hl=es&entry=ttu
Reviews: 487 reviews",http://www.smithfieldnyc.com/,+1 212-929-9677,,Smithfield Hall NYC (propietario),https://www.google.com/maps/contrib/112247760556369746898,https://lh3.ggpht.com/p/AF1QipOh48Qdnu8oKuITpOIrHOtoMuCFu9QmrTkSaNtZ=s1024,Bar deportivo,"Bar deportivo, Restaurante americano, Bar, Bar restaurante, Lounge, Restaurante",12:00-24:00,,Open All Days,"138 W 25th St, New York, NY 10001, Estados Unidos","relojes, barca, app, club de fanes, west ham united football club, liga, brunch, materia, jameson, chicken and waffles",https://www.google.com/maps/place/Smithfield+Hall+NYC/data=!4m7!3m6!1s0x89c259a5233d3993:0xed46dd0cbf9e9826!8m2!3d40.7447306!4d-73.9935444!16s%2Fg%2F1vnnk9x6!19sChIJkzk9I6VZwokRJpievwzdRu0?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJYwp16KhZwokROVDwDJsxrEY,Space Karaoke Bar & Lounge | Koreatown NYC,"From the latest top hits to all-time classics, our song selection is unparalleled in terms of quantity & quality. Each room is fine-tuned for optimal acoustic fidelity with volume controls for music, mics, & reverb. State of the art soundproofing keeps your guests' sound inside while keeping noise out. Dual karaoke systems with two wireless microphones are equipped in every room & YouTube is also available for custom playlists & music streaming.",,1616,4.7,"Name: El Spot Karaoke Bar & Lounge Club NYC
Link: https://www.google.com/maps/search/El+Spot+Karaoke+Bar+%26+Lounge+Club+NYC/@40.7477139,-73.98727219999999?authuser=0&hl=es&entry=ttu
Reviews: 1245 reviews

Name: Karaoke City
Link: https://www.google.com/maps/search/Karaoke+City/@40.7476566,-73.9869547?authuser=0&hl=es&entry=ttu
Reviews: 768 reviews

Name: Gagopa Karaoke
Link: https://www.google.com/maps/search/Gagopa+Karaoke/@40.747614600000006,-73.9870841?authuser=0&hl=es&entry=ttu
Reviews: 629 reviews

Name: WOW Karaoke
Link: https://www.google.com/maps/search/WOW+Karaoke/@40.7473643,-73.9864387?authuser=0&hl=es&entry=ttu
Reviews: 447 reviews

Name: Karaoke K
Link: https://www.google.com/maps/search/Karaoke+K/@40.747249,-73.98617089999999?authuser=0&hl=es&entry=ttu
Reviews: 357 reviews",https://spacekaraoke.com/,+1 646-756-4206,,Space Karaoke Bar & Lounge | Koreatown NYC (propietario),https://www.google.com/maps/contrib/112088242391675456214,https://lh3.ggpht.com/p/AF1QipPZzpPtMB7W0l6ehLzinWLN9w9Js-aWO4q0iAnY=s1024,Karaoke,"Karaoke, Bar, Recinto para eventos, Lounge",17:00-3:00,,Open All Days,"34 W 32nd St Floor 11, New York, NY 10001, Estados Unidos","cumpleanos, habitaciones, atmosfera, bartender, diversion, propina, ascensor, server, soju, frutos",https://www.google.com/maps/place/Space+Karaoke+Bar+%26+Lounge+%7C+Koreatown+NYC/data=!4m7!3m6!1s0x89c259a8e8750a63:0x46ac319b0cf05039!8m2!3d40.7477373!4d-73.9873485!16s%2Fg%2F11f3n5_t6f!19sChIJYwp16KhZwokROVDwDJsxrEY?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJw-9BIqJZwokRJHawGH7Y_kc,Old Town Bar,,,1614,4.4,"Name: McSorley's Old Ale House
Link: https://www.google.com/maps/search/McSorley%E2%80%99s+Old+Ale+House/@40.7288053,-73.9896791?authuser=0&hl=es&entry=ttu
Reviews: 7944 reviews

Name: The Dead Rabbit
Link: https://www.google.com/maps/search/The+Dead+Rabbit/@40.7032685,-74.0110218?authuser=0&hl=es&entry=ttu
Reviews: 7508 reviews

Name: Crown Alley
Link: https://www.google.com/maps/search/Crown+Alley/@40.742806699999996,-73.9996834?authuser=0&hl=es&entry=ttu
Reviews: 253 reviews

Name: Hidden Lane Bar
Link: https://www.google.com/maps/search/Hidden+Lane+Bar/@40.734595,-73.98767?authuser=0&hl=es&entry=ttu
Reviews: 250 reviews

Name: New York's Oldest Original Bar
Link: https://www.google.com/maps/search/New+York's+Oldest+Original+Bar/@40.7364891,-73.9867883?authuser=0&hl=es&entry=ttu
Reviews: No Reviews reviews",http://www.oldtownbarnyc.com/,+1 212-529-6732,,Old Town Bar (propietario),https://www.google.com/maps/contrib/112620811193992037786,https://lh3.ggpht.com/p/AF1QipNPxV7EvB0lni3VaBCSyUERmkstaB-bg_IkB6oC=s1024,Pub restaurante,"Pub restaurante, Pub, Restaurante",11:30-0:30,,Open All Days,"45 E 18th St, New York, NY 10003, Estados Unidos","bartender, alitas de pollo, escuela, urinarios, guinness, antro, gentio, hot dogs, taberna, siglo xix",https://www.google.com/maps/place/Old+Town+Bar/data=!4m7!3m6!1s0x89c259a22241efc3:0x47fed87e18b07624!8m2!3d40.7376111!4d-73.9891583!16s%2Fm%2F03cd_wg!19sChIJw-9BIqJZwokRJHawGH7Y_kc?authuser=0&hl=es&rclk=1,bars in manhattan
